Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2015","2015","7010","October","LCU","271","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2015","2015","7011","November","LCU","271","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2015","2015","7012","December","LCU","282","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7001","January","LCU","163","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7002","February","LCU","173","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7003","March","LCU","176","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7004","April","LCU","174","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7005","May","LCU","167","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7006","June","LCU","173","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7007","July","LCU","169","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7008","August","LCU","174","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7009","September","LCU","162","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7010","October","LCU","138","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7011","November","LCU","129","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2015","2015","7012","December","LCU","127","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7001","January","LCU","378","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7002","February","LCU","364","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7003","March","LCU","362","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7004","April","LCU","356","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7005","May","LCU","352","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7006","June","LCU","352","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7007","July","LCU","366","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7008","August","LCU","357","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7009","September","LCU","333","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7010","October","LCU","324","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7011","November","LCU","319","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2015","2015","7012","December","LCU","322","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7001","January","LCU","2976","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7002","February","LCU","2227","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7003","March","LCU","1402","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7004","April","LCU","1693","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7005","May","LCU","1601","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7006","June","LCU","1356","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7007","July","LCU","1327","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7008","August","LCU","1911","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7009","September","LCU","1572","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7010","October","LCU","2205","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7011","November","LCU","4189","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","544","Strawberries","2015","2015","7012","December","LCU","4255","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7001","January","LCU","421","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7002","February","LCU","474","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7003","March","LCU","496","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7004","April","LCU","511","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7005","May","LCU","582","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7006","June","LCU","560","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7007","July","LCU","582","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7008","August","LCU","534","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7009","September","LCU","556","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7010","October","LCU","410","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7011","November","LCU","406","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2015","2015","7012","December","LCU","428","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","2015","2015","7001","January","LCU","376","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7001","January","LCU","767","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7002","February","LCU","1089","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7003","March","LCU","974","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7004","April","LCU","996","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7005","May","LCU","529","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7006","June","LCU","739","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7007","July","LCU","911","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7008","August","LCU","800","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7009","September","LCU","789","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7010","October","LCU","922","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7011","November","LCU","866","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2015","2015","7012","December","LCU","937","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7001","January","LCU","428","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7002","February","LCU","322","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7003","March","LCU","309","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7004","April","LCU","410","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7005","May","LCU","591","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7006","June","LCU","388","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7007","July","LCU","377","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7008","August","LCU","518","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7009","September","LCU","500","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7010","October","LCU","617","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7011","November","LCU","895","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2015","2015","7012","December","LCU","1318","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7001","January","LCU","226","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7002","February","LCU","216","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7003","March","LCU","209","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7004","April","LCU","204","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7005","May","LCU","196","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7006","June","LCU","200","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7007","July","LCU","192","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7008","August","LCU","178","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7009","September","LCU","173","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7010","October","LCU","179","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7011","November","LCU","179","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2015","2015","7012","December","LCU","173","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7001","January","LCU","985","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7002","February","LCU","985","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7003","March","LCU","1012","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7004","April","LCU","994","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7005","May","LCU","864","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7006","June","LCU","842","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7007","July","LCU","884","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7008","August","LCU","1008","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7009","September","LCU","1162","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7010","October","LCU","996","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7011","November","LCU","873","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7012","December","LCU","869","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7001","January","LCU","251","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7002","February","LCU","253","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7003","March","LCU","249","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7004","April","LCU","243","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7005","May","LCU","257","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7006","June","LCU","248","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7007","July","LCU","230","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7008","August","LCU","225","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7009","September","LCU","208","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7010","October","LCU","223","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7011","November","LCU","228","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2016","2016","7012","December","LCU","235","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7001","January","LCU","626","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7002","February","LCU","547","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7003","March","LCU","589","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7004","April","LCU","586","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7005","May","LCU","723","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7006","June","LCU","657","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7007","July","LCU","703","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7008","August","LCU","661","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7009","September","LCU","626","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7010","October","LCU","617","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7011","November","LCU","659","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2016","2016","7012","December","LCU","681","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7001","January","LCU","2114","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7002","February","LCU","2756","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7003","March","LCU","2099","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7004","April","LCU","944","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7005","May","LCU","1023","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7007","July","LCU","2359","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7008","August","LCU","1653","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7009","September","LCU","1881","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7010","October","LCU","1982","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7011","November","LCU","1728","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2016","2016","7012","December","LCU","1116","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7001","January","LCU","758","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7002","February","LCU","789","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7003","March","LCU","769","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7004","April","LCU","851","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7005","May","LCU","866","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7006","June","LCU","701","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7007","July","LCU","659","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7008","August","LCU","646","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7009","September","LCU","637","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7010","October","LCU","637","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7011","November","LCU","637","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2016","2016","7012","December","LCU","615","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7001","January","LCU","1303","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7002","February","LCU","999","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7003","March","LCU","877","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7004","April","LCU","1184","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7005","May","LCU","1808","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7006","June","LCU","1371","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7007","July","LCU","904","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7008","August","LCU","862","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7009","September","LCU","941","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7010","October","LCU","944","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7011","November","LCU","935","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2016","2016","7012","December","LCU","1788","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7001","January","LCU","635","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7002","February","LCU","637","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7003","March","LCU","644","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7004","April","LCU","626","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7005","May","LCU","639","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7006","June","LCU","670","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7007","July","LCU","745","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7008","August","LCU","701","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7009","September","LCU","666","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7010","October","LCU","578","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7011","November","LCU","668","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2016","2016","7012","December","LCU","710","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7001","January","LCU","772","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7003","March","LCU","1074","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7004","April","LCU","578","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7005","May","LCU","796","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7006","June","LCU","538","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7007","July","LCU","463","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7008","August","LCU","439","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7009","September","LCU","454","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7011","November","LCU","571","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2016","2016","7012","December","LCU","412","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7001","January","LCU","1661","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7002","February","LCU","1506","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7003","March","LCU","1361","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7004","April","LCU","951","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7005","May","LCU","770","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7006","June","LCU","756","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7007","July","LCU","912","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7008","August","LCU","916","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7009","September","LCU","846","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7010","October","LCU","718","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7011","November","LCU","827","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2016","2016","7012","December","LCU","1703","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7001","January","LCU","414","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7002","February","LCU","404","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7003","March","LCU","394","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7004","April","LCU","488","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7010","October","LCU","698","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7011","November","LCU","446","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7012","December","LCU","442","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7005","May","LCU","2844","","Official data"
